date,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,event_id,day_relative_to_event,SMA_20,SMA_50,RSI,MACD
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.78479766845703,169805600,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,4,41.82875003814697,40.594900131225586,71.65547961801015,0.4802445727236413
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.995262145996094,113611200,0.010000000000000009,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,13,5,42.0105001449585,40.7922501373291,72.2585253068942,0.5269683377991778
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.814720153808594,74791600,0.04999999999999993,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,14,-5,42.323500061035155,41.01970016479492,76.46875342619543,0.6316254393221263
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.24674987792969,66839600,0.04999999999999993,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,14,-4,42.6716251373291,41.258500213623044,77.43456626549222,0.6838221451311637
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.1019401550293,76304000,0.04999999999999993,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,14,-3,43.006375312805176,41.4969002532959,76.30415097979666,0.6600735273115932
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.33520126342773,96096000,0.04999999999999993,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,14,-2,43.2963752746582,41.707000198364256,70.4403020344031,0.5466636173047541
2018-07-30,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,45.08121109008789,84118000,0.04999999999999993,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,14,-1,43.66400032043457,41.89150024414062,68.56067814786627,0.41621676463726254
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.17140197753906,157492000,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,0,44.08650016784668,42.07300018310547,68.87828447009713,0.30411469474175323
2018-08-01,49.782501220703125,50.43999862670898,49.32749938964844,50.375,47.83244705200195,271742800,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,1,44.56737518310547,42.31680015563965,76.43986473890132,0.38148081357344155
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.23063278198242,249616000,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,2,45.165500259399415,42.58645011901856,79.28744960733995,0.4877991810290454
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.37306213378906,133789600,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,3,45.82600040435791,42.8736001586914,79.55849181990627,0.5211803262308465
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.62944793701172,101701600,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,4,46.402625465393065,43.1714501953125,80.06418927093986,0.513566114867642
2018-08-07,52.33000183105469,52.375,51.68999862670898,51.77750015258789,49.16416931152344,102349600,0.04999999999999993,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,14,5,46.945875549316405,43.463350219726564,76.37162866262783,0.4309838758728848
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.35953521728516,119423200,0.030000000000000027,3.7,42.0,205200,207405.0,67190.0,1314.0,2901.50,1.06,100.485319382087,0.24,100.1,1.95,12.91,15,-5,47.64062557220459,43.81210021972656,82.12101018650618,0.5384922673265478
2018-10-26,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,51.52579498291016,189033600,0.030000000000000027,3.7,42.0,205200,207405.0,67190.0,1314.0,2901.50,1.06,100.485319382087,0.24,100.1,1.95,12.91,15,-4,48.31537551879883,44.10790023803711,76.58588914583436,0.499980649692362
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.55863571166992,183742000,0.030000000000000027,3.7,42.0,205200,207405.0,67190.0,1314.0,2901.50,1.06,100.485319382087,0.24,100.1,1.95,12.91,15,-3,48.90262565612793,44.39125022888184,70.63811647248225,0.3618913708538063
2018-10-30,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,50.81113815307617,146640000,0.030000000000000027,3.7,42.0,205200,207405.0,67190.0,1314.0,2901.50,1.06,100.485319382087,0.24,100.1,1.95,12.91,15,-2,49.455125617980954,44.675800247192385,71.26555642633906,0.24948931943756758
2018-10-31,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.1356086730957,153435600,0.030000000000000027,3.8,42.1,213000,207827.0,67696.0,1272.0,2785.46,0.96,100.297193002266,0.29,98.6,2.19,19.35,15,-1,49.98375053405762,44.976050262451174,74.36049678223827,0.23030606096554784
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.936012268066406,233292800,0.030000000000000027,3.8,42.1,213000,207827.0,67696.0,1272.0,2785.46,0.96,100.297193002266,0.29,98.6,2.19,19.35,15,0,50.5503755569458,45.28675025939941,76.04001772435007,0.23493157356101202
2018-11-02,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,49.42473983764648,365314800,0.030000000000000027,3.8,42.1,213000,207827.0,67696.0,1272.0,2785.46,0.96,100.297193002266,0.29,98.6,2.19,19.35,15,1,50.84600048065185,45.53710021972656,58.06930132603004,-0.03507299713540535
